CIP7;CIP13;EAN13;Prix A HT;Remise1;Libellé;Colisage
9812544;3401098125441;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO bge T0N;1
9812490;3401098124901;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO bge T1C;1
9812550;3401098125502;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO bge T1N;1
9812509;3401098125090;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO bge T2C;1
9812567;3401098125670;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO bge T2N;1
9812573;3401098125731;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO bge T3N;1
9812596;3401098125960;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO bge T4N;1
9812604;3401098126042;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO bge T5N;1
9856702;3401098567029;;43.88;0.15;VARISAN 2 ONDINE Bas autofix noir T2C;1
9856748;3401098567487;;43.88;0.15;VARISAN 2 ONDINE Bas autofix noir T2N;1
9856719;3401098567197;;43.88;0.15;VARISAN 2 ONDINE Bas autofix noir T3C;1
9856754;3401098567548;;43.88;0.15;VARISAN 2 ONDINE Bas autofix noir T3N;1
9856760;3401098567609;;43.88;0.15;VARISAN 2 ONDINE Bas autofix noir T4N;1
9856783;3401098567838;;43.88;0.15;VARISAN 2 ONDINE Bas autofix taupe T2C;1
9857280;3401098572801;;43.88;0.15;VARISAN 2 ONDINE Bas autofix taupe T2N;1
9857297;3401098572979;;43.88;0.15;VARISAN 2 ONDINE Bas autofix taupe T3N;1
9857311;3401098573112;;54.38;0.15;VARISAN 2 ONDINE Coll noir T1C;1
9857357;3401098573570;;54.38;0.15;VARISAN 2 ONDINE Coll noir T1N;1
9857328;3401098573280;;54.38;0.15;VARISAN 2 ONDINE Coll noir T2C;1
9857363;3401098573631;;54.38;0.15;VARISAN 2 ONDINE Coll noir T2N;1
9857334;3401098573341;;54.38;0.15;VARISAN 2 ONDINE Coll noir T3C;1
9857386;3401098573860;;54.38;0.15;VARISAN 2 ONDINE Coll noir T3N;1
9857340;3401098573402;;54.38;0.15;VARISAN 2 ONDINE Coll noir T4C;1
9857392;3401098573921;;54.38;0.15;VARISAN 2 ONDINE Coll noir T4N;1
9857400;3401098574003;;54.38;0.15;VARISAN 2 ONDINE Coll taupe T1C;1
9857417;3401098574171;;54.38;0.15;VARISAN 2 ONDINE Coll taupe T2C;1
9857469;3401098574690;;54.38;0.15;VARISAN 2 ONDINE Coll taupe T2N;1
9857475;3401098574751;;54.38;0.15;VARISAN 2 ONDINE Coll taupe T3N;1
9857481;3401098574812;;54.38;0.15;VARISAN 2 ONDINE Coll taupe T4N;1
9857831;3401098578315;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F bge T1C;1
9857877;3401098578773;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F bge T1N;1
9857848;3401098578483;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F bge T2C;1
9857883;3401098578834;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F bge T2N;1
9857854;3401098578544;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F bge T3C;1
9857908;3401098579084;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F bge T3N;1
9857914;3401098579145;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F bge T4N;1
9858026;3401098580264;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F noir T1C;1
9858061;3401098580615;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F noir T1N;1
9858032;3401098580325;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F noir T2C;1
9858078;3401098580783;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F noir T2N;1
9858049;3401098580493;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F noir T3C;1
9858084;3401098580844;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F noir T3N;1
9858055;3401098580554;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F noir T4C;1
9858090;3401098580905;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F noir T4N;1
9873043;3401098730430;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F sable T1C;1
9873095;3401098730959;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F sable T1N;1
9873066;3401098730669;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F sable T2C;1
9873103;3401098731031;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F sable T2N;1
9873072;3401098730720;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F sable T3C;1
9873126;3401098731260;;34.45;0.15;VARISAN 2 SETA 24 Chauss Soie F sable T3N;1
9857937;3401098579374;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F bge T2C;1
9857989;3401098579893;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F bge T2N;1
9858109;3401098581094;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F noir T1C;1
9858144;3401098581445;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F noir T1N;1
9858115;3401098581155;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F noir T2C;1
9858150;3401098581506;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F noir T2N;1
9858121;3401098581216;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F noir T3C;1
9858167;3401098581674;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F noir T3N;1
9858138;3401098581384;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F noir T4C;1
9858173;3401098581735;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F noir T4N;1
9873184;3401098731840;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F sabl T1N;1
9873155;3401098731550;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F sabl T2C;1
9873190;3401098731901;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F sabl T2N;1
9873161;3401098731611;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F sabl T3C;1
9873209;3401098732090;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F sabl T3N;1
9873178;3401098731789;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F sabl T4C;1
9874083;3401098740835;;48.44;0.15;VARISAN 2 SETA 24 Bas autofix Soie F sabl T4N;1
9904826;3401099048268;;39.5;0.15;VARISAN DIABETIQ Chauss norm mar T2;1
9904832;3401099048329;;39.5;0.15;VARISAN DIABETIQ Chauss norm mar T3;1
9904849;3401099048497;;39.5;0.15;VARISAN DIABETIQ Chauss norm mar T4;1
5366504;3401053665043;;47.07;0.15;VARISAN 2 HC Bas autof ét cobalt T2C;1
5366510;3401053665104;;47.07;0.15;VARISAN 2 HC Bas autof ét cobalt T3C;1
5366527;3401053665272;;47.07;0.15;VARISAN 2 HC Bas autof ét cobalt T4C;1
6469548;3401564695485;;44.7;0.15;VARISAN POST-OP 2 Bas aut p PO bge T1C-;1
6469577;3401564695775;;44.7;0.15;VARISAN POST-OP 2 Bas aut p PO bge T2C-;1
6469583;3401564695836;;44.7;0.15;VARISAN POST-OP 2 Bas aut p PO bge T1L-;1
6469838;3401564698387;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO blc T0L;1
6469726;3401564697267;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO blc T2C;1
6485381;3401564853816;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO blc T2L;1
6469732;3401564697328;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO blc T3C;1
6500494;3401565004941;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO blc T3L;1
6469749;3401564697496;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO blc T4C;1
6502783;3401565027834;;31.5;0.15;VARISAN POST-OP 2 Mi-bas picot PO blc T4L;1
6469614;3401564696147;;44.7;0.15;VARISAN POST-OP 2 Bas aut p PO bge T2L-;1
9523768;3401595237685;;56.8;0.15;CIZETA ORTO Ceint lo SL 400 noir H26cm T2;1
9523886;3401595238866;;56.8;0.15;CIZETA ORTO Ceint lo SL 400 noir H26cm T3;1
9523946;3401595239467;;56.8;0.15;CIZETA ORTO Ceint lo SL 400 noir H26cm T4;1
2952331;3401029523315;;36;0.15;VARISAN 2 PASSO Mi-bas marr chi T2N-;1
2952288;3401029522882;;36;0.15;VARISAN 2 PASSO Mi-bas marr chi T2N;1
2952408;3401029524084;;36;0.15;VARISAN 2 PASSO Mi-bas marr chi T2N+;1
2955660;3401029556603;8053484002833;38.48;0.15;VARISAN 2 PASSO Mi-bas marr chi T5N-;1
7696542;3401076965427;0888912275675;16.55;0;AXMED 225 Gilet immob ép L;1
7696559;3401076965595;0888912275668;16.55;0;AXMED 225 Gilet immob ép M;1
7696565;3401076965656;0888912275651;16.55;0;AXMED 225 Gilet immob ép S;1
7745499;3401077454999;0888912275682;16.55;0;AXMED 225 Gilet immob ép XL;1
7695270;3401076952700;0888912275644;16.55;0;AXMED 225 Gilet immob ép XS;1
9838294;3401098382943;0888912522069;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H7,5cmT0;1
9838302;3401098383025;0888912522083;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H7,5cmT1;1
9838319;3401098383193;0888912522106;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H7,5cmT2;1
9838325;3401098383254;0888912522120;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H7,5cmT3;1
9838331;3401098383315;0888912522144;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H7,5cmT4;1
9838348;3401098383483;0888912522168;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H7,5cmT5;1
9838354;3401098383544;0888912521949;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H9,5cmT0;1
9838360;3401098383605;0888912521963;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H9,5cmT1;1
9838377;3401098383773;0888912521987;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H9,5cmT2;1
9838383;3401098383834;0888912522007;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H9,5cmT3;1
9838408;3401098384084;0888912522021;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H9,5cm T4;1
9838414;3401098384145;0888912522045;5.64;0.31;DONJOY ANATOM C1 Collier cerv bleu H9,5cmT5;1
9838288;3401098382882;0888912522182;5.64;0.31;DONJOY ANATOM C1 Collier cerv péd bleu H6cm;1
6308259;3401563082590;0888912275699;16.55;0;IMMO DONJOY Echarpe bras pédiatriq;1
4136771;3401041367713;0888912452229;31.26;0;DONJOY IMMO Attelle post-opé gen S 40cm;1
4136788;3401041367881;0888912452236;31.26;0;DONJOY IMMO Attelle post-opé gen M 50cm;1
4136794;3401041367942;0888912452243;31.26;0;DONJOY IMMO Attelle post-opé gen L 60cm;1
4136802;3401041368024;0888912452250;31.26;0;DONJOY IMMO Attelle post-opé gen XL 65cm;1
;;0190446260783;37.22;0;DONJOY IMMO AT4 Att gen post op H40cm TS;1
;;0190446260806;37.22;0;DONJOY IMMO AT4 Att gen post op H40cm TL;1
;;0190446260790;37.22;0;DONJOY IMMO AT4 Att gen post op H40cm TM;1
;;0190446260813;37.22;0;DONJOY IMMO AT4 Att gen post op H40cmTXL;1
;;0190446260882;37.22;0;DONJOY IMMO AT4 Att gen post op H50cm TL;1
;;0190446260875;37.22;0;DONJOY IMMO AT4 Att gen post op H50cm TM;1
;;0190446260868;37.22;0;DONJOY IMMO AT4 Att gen post op H50cm TS;1
;;0190446260899;37.22;0;DONJOY IMMO AT4 Att gen post op H50cmTXL;1
;;0190446260967;37.22;0;DONJOY IMMO AT4 Att gen post op H60cm TL;1
;;0190446260950;37.22;0;DONJOY IMMO AT4 Att gen post op H60cm TM;1
;;0190446260943;37.22;0;DONJOY IMMO AT4 Att gen post op H60cm TS;1
;;0190446260974;37.22;0;DONJOY IMMO AT4 Att gen post op H60cmTXL;1
;;0190446260776;37.22;0;DONJOY IMMO AT4 Att gen post op pédiat H30cm;1
;;0190446261025;37.22;0;DONJOY IMMO AT4 3V Att gen péd;1
;;0190446261032;37.22;0;DONJOY IMMO AT4 3V Att gen TS;1
;;0190446261056;37.22;0;DONJOY IMMO AT4 3V Att gen TL;1
;;0190446261049;37.22;0;DONJOY IMMO AT4 3V Att gen TM;1
;;0190446261063;37.22;0;DONJOY IMMO AT4 3V Att gen TXL;1
;;0190446276104;76.7;0.31;PLAYMAKER XPERT WRAP Att gen artic ouv XS;1
;;0190446276036;76.7;0.31;PLAYMAKER XPERT SLEEVE Att gen artic tub XS;1
;;0190446276135;76.7;0.31;PLAYMAKER XPERT WRAP Att gen artic ouv L;1
;;0190446276128;76.7;0.31;PLAYMAKER XPERT WRAP Att gen artic ouv M;1
;;0190446276111;76.7;0.31;PLAYMAKER XPERT WRAP Att gen artic ouv S;1
;;0190446276142;76.7;0.31;PLAYMAKER XPERT WRAP Att gen artic ouv XL;1
;;0190446276159;76.7;0.31;PLAYMAKER XPERT WRAP Att gen artic ouv XXL;1
;;0190446276166;76.7;0.31;PLAYMAKER XPERT WRAP Att gen artic ouv XXXL;1
;;0190446276067;76.7;0.31;PLAYMAKER XPERT SLEEVE Att gen artic tub L;1
;;0190446276050;76.7;0.31;PLAYMAKER XPERT SLEEVE Att gen artic tub M;1
;;0190446276043;76.7;0.31;PLAYMAKER XPERT SLEEVE Att gen artic tub S;1
;;0190446276074;76.7;0.31;PLAYMAKER XPERT SLEEVE Att gen artic tub XL;1
;;0190446276081;76.7;0.31;PLAYMAKER XPERT SLEEVE Att gen artic tub XXL;1
;;0190446276098;76.7;0.31;PLAYMAKER XPERT SLEEVE Att gen artic tub XXXL;1
;;0190446298175;35;0.31;RESPIFORM PLUS Att poignet pouce droit XS;1
;;0190446298120;35;0.31;RESPIFORM PLUS Att poignet pouce gauche XS;1
;;0190446297987;32.41;0.31;RESPIFORM Att poignet droit XS;1
;;0190446297949;32.41;0.31;RESPIFORM Att poignet gauche XS;1
;;0190446298007;32.41;0.31;RESPIFORM Att poignet droit L;1
;;0190446297994;32.41;0.31;RESPIFORM Att poignet droit M;1
;;0190446295563;32.41;0.31;RESPIFORM Att poignet droit S;1
;;0190446298014;32.41;0.31;RESPIFORM Att poignet droit XL;1
;;0190446297963;32.41;0.31;RESPIFORM Att poignet gauche L;1
;;0190446297956;32.41;0.31;RESPIFORM Att poignet gauche M;1
;;0190446295525;32.41;0.31;RESPIFORM Att poignet gauche S;1
;;0190446297970;32.41;0.31;RESPIFORM Att poignet gauche XL;1
;;0190446298205;35;0.31;RESPIFORM PLUS Att poignet pouce droit L;1
;;0190446298199;35;0.31;RESPIFORM PLUS Att poignet pouce droit M;1
;;0190446298182;35;0.31;RESPIFORM PLUS Att poignet pouce droit S;1
;;0190446298212;35;0.31;RESPIFORM PLUS Att poignet pouce droit XL;1
;;0190446298151;35;0.31;RESPIFORM PLUS Att poignet pouce gauche L;1
;;0190446298144;35;0.31;RESPIFORM PLUS Att poignet pouce gauche M;1
;;0190446298137;35;0.31;RESPIFORM PLUS Att poignet pouce gauche S;1
;;0190446298168;35;0.31;RESPIFORM PLUS Att poignet pouce gauche XL;1
;;0190446299561;44.38;0;LOMBOSTRAP Ceinture sacro lombaire H26cm TS;1
;;0190446299585;44.38;0;LOMBOSTRAP Ceinture sacro lombaire H26cm TL;1
;;0190446299578;44.38;0;LOMBOSTRAP Ceinture sacro lombaire H26cm TM;1
;;0190446308188;41.65;0;LOMBOSTRAP Ceinture sacro lombaire H21cm TS;1
;;0190446308218;41.65;0;LOMBOSTRAP Ceinture sacro lombaire H21cm TL;1
;;0190446308201;41.65;0;LOMBOSTRAP Ceinture sacro lombaire H21cm TM;1
;3401560300048;;15.65;0.25;CENTRUM MEN 50 + Cpr B/30;1
7881274;3401578812748;4052199217925;5.89;0.45;THERMOVAL RAPID Therm élec u-r blc;1
4429378;3401344293788;3517361804118;14.92;0.28;LIFT'ARGAN BIO Hle d'argan 100% pure Fl/50ml;1
4897694;3401348976946;3517360092615;8.25;0.28;NATESSANCE KARITE BIO Beurre bio équit 100g;1
4234551;;4049500970952;3.29;0.1;COSMOPOR E STERIL Pans adh st+co 5x7,2cm B/50;1
4682172;3401546821727;4052199218243;6.82;0.45;THERMOVAL RAPID FLEX Therm élec wat blc;1
7250154;3401372501541;3517360007046;5.38;0.28;NATESSANCE Hle Ricin ong/chev Fl/50ml;1
9810031;;3517360001761;2.96;0.28;EAU THERM JONZAC Eau thermale Aér/50ml;1
9810048;3401398100483;3517360001778;7.07;0.28;EAU THERM JONZAC Eau thermale Aér/300ml;1
4074372;3401340743720;3517360007190;10.98;0.28;NATESSANCE Hle sèche Coco Fl/100ml;1
4018155;3401340181553;3517360006964;10.78;0.28;NATESSANCE Hle sèche Monoï Ylang Fl/100ml;1
4016630;3401340166307;3517360006858;11.54;0.28;NATESSANCE Hle Rose musquée Fl/50ml;1
;;5708932649346;46.46;0.22;BIATAIN ADHESIVE Pans hydrocel sacr 23x23 /5;1
;;3517360015508;8.61;0.28;NATESSANCE Hle Coco bio 100% Fl/100ml;1
6020916;;3517360013801;6.66;0.28;NATESSANCE RICIN Shamp répar fortif Fl/250ml;1
6026116;;3517360013917;6.66;0.28;NATESSANCE COCO Shamp us fréq Fl/250ml;1
6026774;;3517360013924;10.17;0.28;NATESSANCE COCO Bme ap/shamp T/150ml;1
6022101;;3517360013313;13.65;0.28;NATESSANCE Hle d'Amande dce Fl/250ml;1
;;3517360015751;8.1;0.28;NATESSANCE Hle Nigelle bio Fl/50ml;1
;;3517360015782;6.74;0.28;NATESSANCE Hle neutre bio mass soin Fl/100ml;1
;;3665294000005;23.3;0.3;DUAB FORT Pdr sol buv 7Sach/3,14g;1
;;3664524000068;16.9;0.15;OSPROTECT Gél B/60;1
2792005;3400927920059;;14.48;0.3;ACIDE ALENDRONIQUE ARROW LAB 70 mg Cpr Plq/12;1
5124764;;8032755623212;11.9;0.25;ALOE VERA PLANTER'S Cr répar corps T/150ml;1
2685120;3400926851200;;6.13;0.2;RIVASTIGMINE ARROW 6 mg Gél Plq/28;1
;;3614790000200;8.55;0.25;CINQ SUR CINQ Kit spécial tiques;1
2670868;3400926708689;;7.85;0.3;RIZATRIPTAN ARROW 10 mg Cpr Plq/12;1
2684741;3400926847418;;6.13;0.2;RIVASTIGMINE ARROW 1,5 mg Gél Plq/28;1
2684882;3400926848828;;6.13;0.2;RIVASTIGMINE ARROW 3 mg Gél Plq/28;1
2685025;3400926850258;;6.13;0.2;RIVASTIGMINE ARROW 4,5 mg Gél Plq/28;1
;3400930139448;;84.61;0.05;ABACAVIR VIATRIS 300 mg Cpr pell séc Plq alu/60x1;1
;;9990000010730;1.39;0.43;PBP Gant Fleur de douche;1
;3400930139745;;3.14;0.14;BEVITINE 250 mg Cpr enr Plq/20;1
;3400930087299;;0.95;0;ZYMAD 50 000 UI S buv en ampoule 1Amp/2ml;1
6035558;;3518646217159;4.93;0.32;SEPTIMYL 0,5% Sol Chlorhex 10Unid/5ml;1
7523385;3401575233850;;8.75;0.55;SEMESA MAXI Prot ana Sach/14;1
4374950;3401543749505;;4.23;0.2;MARQUE VERTE Cpe-ong améric mains B/1;1
4375085;3401543750853;;4.18;0.2;MARQUE VERTE Pince à échard;1
4375091;3401543750914;;4.18;0.2;MARQUE VERTE Pince à épiler mors car;1
4479198;3401044791980;;28.79;0.55;SEMESA SUPER Slip absorban méd B/14;1
4479270;3401044792703;;31.5;0.55;SEMESA SUPER Slip absorban lge B/14;1
4334548;3401543345486;;6.76;0.2;MARQUE VERTE Lime ong émeri 4 faces B/2;1
;3400930126165;;194.18;0;HUMIRA 20 mg S inj en seringue préremplie 2Ser/0,2ml+2Tamp;1
3304025;3400933040253;;2.73;0;LEVMENTIN 1 g/200 mg Pdre p sol inj/p perf IV Fl;1
;3400930131114;;11.58;0.2;ENALAPRIL/LERCANIDIPINE EG 20 mg/10 mg Cpr pell Plq/90;1
;3400930069110;;1.3;0.2;BISOPROLOL EG 5 mg Cpr séc Plq PVC/PVDC/Alu/30;1
;3400930127308;;6.99;0.3;EZETIMIBE EG 10 mg Cpr Plq/30;1
;3400930128954;;8.59;0.1;FORMOTEROL EG 12 µg Pdr p inh (gélule) Fl/60+inhal;1
;3400930131121;;4.29;0.1;FORMOTEROL EG 12 µg Pdr p inh (gélule) Fl/30+inhal;1
;3400930107881;;4.35;0.2;PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE EG 4 mg/5 mg Cpr Plq/30;1
;3400930105115;;2.98;0.05;ESCITALOPRAM VIATRIS 15 mg Cpr pell séc Fl/28;1
;3400930088333;;5.52;0.3;RAMIPRIL ARROW GENERIQUES 5 mg Cpr séc Plq/90;1
;;4002590140162;4.05;0.1;PULMOLL Past lait miel B métal/75g;1
2170290;3400921702903;;35.59;0;MENVEO Pdr & sol p sol inj en flacon Fl/25µg+Fl Solv/0,5ml;1
2762010;3400927620102;;25.05;0;RELVAR ELLIPTA 184 µg/22 µg Pdr inh en récipient unidose Plq/30doses;1
;3400930078679;;25.05;0;REVINTY ELLIPTA 184 µg/22 µg Pdr inh en récipient unidose Inhal/30doses;1
;3400930084939;;104.45;0.22;DARUNAVIR VIATRIS 400 mg Cpr pell Plq PVC/PE/PVDC/Alu/60x1;1
;3400930084953;;167.36;0.22;DARUNAVIR VIATRIS 600 mg Cpr pell Plq PVC/PE/PVDC/Alu/60x1;1
;3400930084977;;104.45;0.22;DARUNAVIR VIATRIS 800 mg Cpr pell Plq PVC/PE/PVDC/Alu/30x1;1
6131959;;8716900576515;11.08;0.35;FORTIMEL EXTRA 2 KCAL Nutrim choc car 4/200ml;1
6131952;;8716900576546;11.08;0.35;FORTIMEL EXTRA 2 KCAL Nutrim vanille 4/200ml;1
;;8716900576485;11.08;0.35;FORTIMEL EXTRA 2 KCAL Nutrim moka 4/200ml;1
6131951;;8716900576423;11.08;0.35;FORTIMEL EXTRA 2 KCAL Nutrim abricot 4/200ml;1
6131948;;8716900576577;11.08;0.35;FORTIMEL EXTRA 2 KCAL Nutrim fraise 4/200ml;1
6131947;;8716900576454;11.08;0.35;FORTIMEL EXTRA 2 KCAL Nutrim fr forêt 4/200ml;1
3657893;3400936578937;;2.75;0.2;TERBUTAL ARRW 5mg/2ml S inh né 20Unidoses/2ml;1
;3401525000686;;11.61;0.18;CHRONODORM Mélatonine 1mg Cpr subl 2B/30;1
;;3700399100233;8.61;0.18;CHRONODORM Mélatonine 1,9 mg Cpr subl B/30;1
;;3700399100080;18.6;0.15;SAFORELLE Sol soin lavant doux Fl pompe/1l;1
6021328;3401360213289;;9.52;0.15;SAFORELLE Sol soin lav ultra hydrat Eco/400ml;1
;;3700399100288;11.05;0.18;CHRONODORM DOUBLE ACTION Cpr bicouche B/15;1
;;3700399100240;14.64;0.18;CHRONODORM Mélatonine 1,9 mg Cpr subl 2B/30;1
;3400930088890;;0.6;0.3;SERTRALINE ARROW LAB 25 mg Gél Plq/7;1
;;3701056800299;10.5;0.25;PURESSENTIEL BIEN ETRE Gel bobos bosses 20ml;1
6038693;;3701056800008;10.4;0.25;PURESSENTIEL ASSAINISSANT Lotion spr hydroalcoolique 250;1
2680306;3400926803063;;14.7;0.025;LEVETIRACETAM ARROW 100 mg/ml S buv Fl/150ml+Ser/1ml;1
2680312;3400926803124;;14.7;0.025;LEVETIRACETAM ARROW 100 mg/ml S buv Fl/150ml+Ser/3ml;1
2680329;3400926803292;;21.11;0.3;LEVETIRACETAM ARROW 100 mg/ml S buv Fl/300ml+Ser/10ml;1
;3400930121528;;52.73;0.1;SEVELAMER CARBONATE ARROW 800 mg Cpr pell Fl/180;1
3739473;3400937394734;;6.72;0.2;ENALAPRIL/HYDROCHLOROTHIAZIDE ARROW 20 mg/12,5 mg Cpr séc Plq/84;1
4992458;3400949924585;;13.06;0.3;GABAPENTINE ARROW GENERIQUES 400 mg Gél Plq/90;1
3739705;3400937397056;;8.55;0.05;SPIRONOLACTONE ARROW 75 mg Cpr pell séc Plq/90;1
6093620;;4052199277769;14.91;0.48;CONFIANCE LADY Slip absorp 5G M Sach/8;1
;;3700322007615;4.15;0.18;DERMOPHIL INDIEN KIDS Stick lèv bubble gum 4g;1
;;3700322007608;4.15;0.18;DERMOPHIL INDIEN KIDS Stick lèv chamallow 4g;1
;;3700322007622;4.15;0.18;DERMOPHIL INDIEN KIDS Stick lèv vanille 4g;1
;;3701056800282;4.95;0.25;PURESSENTIEL EXPERT Cpr neutre B/30;1
;3400930117460;;80.06;0.3;ENTECAVIR ARROW 1 mg Cpr pell Plq/30;1
;3400930117507;;80.06;0.3;ENTECAVIR ARROW 0,5 mg Cpr pell Plq/30;1
;3400930140185;;10.19;0.3;ARIPIPRAZOLE ARROW 10 mg Cpr Plq/28;1
;3400930140246;;10.19;0.3;ARIPIPRAZOLE ARROW 15 mg Cpr Plq/28;1
;3400930140093;;10.19;0.3;ARIPIPRAZOLE ARROW 5 mg Cpr Plq/28;1
4177215;3400941772153;;2.93;0.22;TAMSULOSINE VIATRIS LP 0,4 mg Cpr LP Plq/30;1
9486091;3401094860919;3111790265740;13.56;0.3;CONDYLEX Bracel tennis elbow gris ble T2;1
2749788;3400927497889;;146.33;0;TECFIDERA 120 mg Gél gastro-rés Plq/14;1
2749794;3400927497940;;582.55;0;TECFIDERA 240 mg Gél gastro-rés Plq/56;1
2794926;3400927949265;;437.6;0;PLEGRIDY 63 µg+94 µg S inj en stylo prérempli Stylo/63µg+Stylo/94µg;1
;3400930067314;;7213;0;EPCLUSA 400 mg/100 mg Cpr pell Fl/28;1
;3400930069134;;3.68;0.2;BISOPROLOL EG 5 mg Cpr séc Plq PVC/PVDC/Alu/90;1
;3400930114759;;7.92;0.3;EZETIMIBE/SIMVASTATINE ZENTIVA 10 mg/20 mg Cpr Plq/30;1
;3400930114773;;22.57;0.3;EZETIMIBE/SIMVASTATINE ZENTIVA 10 mg/20 mg Cpr Plq/90;1
;3400930114797;;6.79;0.4;EZETIMIBE/SIMVASTATINE ZENTIVA 10 mg/40 mg Cpr Plq/30;1
;3400930114810;;22.57;0.3;EZETIMIBE/SIMVASTATINE ZENTIVA 10 mg/40 mg Cpr Plq/90;1
;3400930156674;;9.74;0.15;AGOMELATINE VIATRIS 25 mg Cpr Plq/28;1
6043699;;3700695220529;9.75;0.22;ACTIRUB Pdr à diluer 15Sach;1
;;3701063802408;2.77;0.43;PBP Gel dche monoï 55ml;1
4790743;3401047907432;5000223464035;13.01;0.08;ALLEVYN GENT BORD Pans hydroc tr abs 8x8cm 16;1
4790766;3401047907661;5000223464066;31.25;0.08;ALLEVYN GENT BORD Pans hyd abs 12,5x12,5cm 16;1
9538439;3401095384391;5000223464004;41.64;0.08;ALLEVYN GENT BORD Pans hydroc 17,5x17,5cm 10;1
9799192;3401097991924;5000223475505;13.83;0.08;ALLEVYN GENT B LI Pans hyd ad sili 10x10cm 10;1
9799140;3401097991405;5000223475598;29.29;0.08;ALLEVYN GENT B LI Pans hyd ad sili 15x15cm 10;1
9799186;3401097991863;5000223475567;16.1;0.08;ALLEVYN GENT B LI Pans hydl ad sili 8x15cm 10;1
9851828;3401098518281;5000223476199;28.62;0.08;ALLEVYN GENT BORD Pans hydroce abs 10x20cm 10;1
2133981;3401021339815;5000223476892;26.84;0.08;ALLEVYN GENT B LI Pans hydroc 10x20cm B/10;1
2133975;3401021339754;5000223476908;6.92;0.08;ALLEVYN GE B L OV Pans hyd sil S7,7x8,6 B/10;1
